"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"113",-3.28771326959593,0.0444101770927379,2014.632,1,"WAH3",-3.19889291541046,-3.37653362378141,-3.14181665279449,-3.43360988639737,0.291793233602878
"114",-3.28450222023437,0.045000847134298,2014.968,1,"WAH3",-3.19450052596578,-3.37450391450297,-3.13666513018218,-3.43233931028656,0.29567418010438
"115",-3.2812911618949,0.0455969520435413,2015.304,1,"WAH3",-3.19009725780781,-3.37248506598198,-3.13149574392756,-3.43108657986223,0.299590835934675
"116",-3.27808009696058,0.0461982904364071,2015.64,1,"WAH3",-3.18568351608776,-3.37047667783339,-3.12630915800199,-3.42985103591917,0.303541877917178
"117",-3.27486902757919,0.0468046698006651,2015.976,1,"WAH3",-3.18125968797786,-3.36847836718052,-3.12110600699573,-3.42863204816264,0.307526041166908
"118",-3.27165795574238,0.0474159058365223,2016.312,1,"WAH3",-3.17682614406934,-3.36648976741543,-3.11588689836339,-3.42742901312138,0.31154211475799
"119",-3.26844688266849,0.048031822290652,2016.648,1,"WAH3",-3.17238323808718,-3.36451052724979,-3.11065241235191,-3.42624135298507,0.315588940633159
"120",-3.26523580933654,0.0486522497900384,2016.984,1,"WAH3",-3.16793130975647,-3.36254030891662,-3.10540310636572,-3.42506851230736,0.319665405941641
"121",-3.26202473659366,0.049277025123447,2017.32,1,"WAH3",-3.16347068634677,-3.36057878684055,-3.1001395174346,-3.42390995575272,0.323770438318115
"122",-3.25881366467837,0.0499059909969374,2017.656,1,"WAH3",-3.1590016826845,-3.35862564667225,-3.09486216254021,-3.42276516681654,0.327903004276327
"123",-3.25560259365378,0.0505389951904697,2017.992,1,"WAH3",-3.15452460327284,-3.35668058403472,-3.08957154181995,-3.4216336454876,0.33206210366765
"124",-3.2523915235234,0.0511758901815116,2018.328,1,"WAH3",-3.15003974316037,-3.35474330388642,-3.08426813991939,-3.42051490712741,0.336246767208025
"125",-3.24918045403495,0.0518165336314683,2018.664,1,"WAH3",-3.14554738677202,-3.35281352129789,-3.07895242419795,-3.41940848387196,0.340456059674007
"126",-3.24596938486748,0.0524607878742569,2019,1,"WAH3",-3.14104780911897,-3.35089096061599,-3.07362484659624,-3.41831392313872,0.344689076542485
"127",-3.41030378761851,0.136005282537575,1977,2,"WAH3",-3.13829322254336,-3.68231435269366,-2.96349830544445,-3.85710926979256,0.893610964348111
"128",-3.4077399984815,0.134403942396612,1977.336,2,"WAH3",-3.13893211368827,-3.67654788327472,-2.96619524986468,-3.84928474709831,0.883089497233627
"129",-3.40517620870405,0.132808382916433,1977.672,2,"WAH3",-3.13955944287119,-3.67079297453692,-2.96887320297823,-3.84147921442988,0.872606011451646
"130",-3.40261241764575,0.131218817613646,1978.008,2,"WAH3",-3.14017478241846,-3.66505005287305,-2.97153146269846,-3.83369337259305,0.862161909894592
"131",-3.40004862461947,0.129635464036225,1978.344,2,"WAH3",-3.14077769654702,-3.65931955269192,-2.97416931364815,-3.8259279355908,0.851758621942653
"132",-3.39748482876418,0.128058545844989,1978.68,2,"WAH3",-3.1413677370742,-3.65360192045416,-2.97678602019422,-3.81818363733414,0.841397617139922
"133",-3.39492102917837,0.126488289567664,1979.016,2,"WAH3",-3.14194445004304,-3.6478976083137,-2.97938083724474,-3.810461221112,0.831080383867264
"134",-3.39235722496301,0.124924925470273,1979.352,2,"WAH3",-3.14250737402246,-3.64220707590355,-2.98195300742916,-3.80276144249686,0.820808435067693
"135",-3.38979341522766,0.123368690866033,1979.688,2,"WAH3",-3.14305603349559,-3.63653079695973,-2.98450175023405,-3.79508508022127,0.810583329987221
"136",-3.38722959908376,0.121819829560299,1980.024,2,"WAH3",-3.14358993996316,-3.63086925820436,-2.98702626381983,-3.78743293434769,0.800406670527861
"137",-3.38466577567518,0.120278593993517,1980.36,2,"WAH3",-3.14410858768815,-3.62522296366221,-2.98952571801129,-3.77980583333907,0.790280115327777
"138",-3.38210194425064,0.118745249679581,1980.696,2,"WAH3",-3.14461144489148,-3.6195924436098,-2.9919992397891,-3.77220464871218,0.780205408923081
"139",-3.37953810408003,0.117220074372533,1981.032,2,"WAH3",-3.14509795533497,-3.6139782528251,-2.99444591594367,-3.76463029221639,0.770184376272718
"140",-3.37697425446866,0.115703359971827,1981.368,2,"WAH3",-3.145567534525,-3.60838097441231,-2.99686478683024,-3.75708372210708,0.760218935276843
"141",-3.37441039482853,0.114195416276268,1981.704,2,"WAH3",-3.14601956227599,-3.60280122738106,-2.99925483410765,-3.7495659555494,0.750311121441751
"142",-3.37184652459167,0.112696568697875,1982.04,2,"WAH3",-3.14645338719592,-3.59723966198742,-3.00161498816217,-3.74207806102118,0.740463072859014
"143",-3.3692826431973,0.111207159143544,1982.376,2,"WAH3",-3.14686832491021,-3.59169696148438,-3.00394412519811,-3.73462116119648,0.730677035998372
"144",-3.36671875010474,0.109727548248681,1982.712,2,"WAH3",-3.14726365360738,-3.5861738466021,-3.00624105991294,-3.72719644029654,0.720955380383609
"145",-3.36415484477676,0.108258112700971,1983.048,2,"WAH3",-3.14763861937482,-3.5806710701787,-3.00850455427244,-3.71980513528108,0.711300581008643
"146",-3.36159092662578,0.106799245740802,1983.384,2,"WAH3",-3.14799243514417,-3.57518941810738,-3.01073331581304,-3.71244853743851,0.701715221625473
"147",-3.35902699493211,0.105351358899517,1983.72,2,"WAH3",-3.14832427713308,-3.56972971273115,-3.01292599184949,-3.70512799801474,0.692202006165253
"148",-3.35646304895431,0.103914880407874,1984.056,2,"WAH3",-3.14863328813856,-3.56429280977006,-3.0150811748137,-3.69784492309491,0.682763748281207
"149",-3.35389908782358,0.102490256408728,1984.392,2,"WAH3",-3.14891857500613,-3.55887960064104,-3.01719739816537,-3.69060077748179,0.673403379316428
"150",-3.35133511035905,0.101077953482587,1984.728,2,"WAH3",-3.14917920339387,-3.55349101732422,-3.01927312791012,-3.68339709280798,0.664123964897862
"151",-3.34877111533201,0.0996784581638848,1985.064,2,"WAH3",-3.14941419900424,-3.54812803165978,-3.02130676445301,-3.676235466211,0.654928701757987
"152",-3.34620710130741,0.0982922790309706,1985.4,2,"WAH3",-3.14962254324547,-3.54279165936935,-3.02329663557395,-3.66911756704087,0.645820931466928
"153",-3.34364306637729,0.0969199498700423,1985.736,2,"WAH3",-3.1498031666372,-3.53748296611737,-3.02524098576688,-3.66204514698769,0.636804161220806
"154",-3.34107900856622,0.0955620290800053,1986.072,2,"WAH3",-3.14995495040621,-3.53220306672623,-3.02713797860052,-3.65502003853193,0.62788205993141
"155",-3.33851492563371,0.0942191017922697,1986.408,2,"WAH3",-3.15007672204917,-3.52695312921825,-3.02898568955664,-3.64804416171078,0.619058472154139
"156",-3.33595081477093,0.0928917825111102,1986.744,2,"WAH3",-3.15016724974871,-3.52173437979315,-3.0307820970528,-3.64111953248906,0.610337435436266
"157",-3.3333866730936,0.091580713617621,1987.08,2,"WAH3",-3.15022524585835,-3.51654810032884,-3.03252508784994,-3.63424825833725,0.601723170487301
"158",-3.33082249743599,0.0902865668614719,1987.416,2,"WAH3",-3.15024936371304,-3.51139563115893,-3.03421245194577,-3.62743254292621,0.593220090980437
"159",-3.32825828406764,0.0890100450244846,1987.752,2,"WAH3",-3.15023819401867,-3.50627837411661,-3.03584187682616,-3.62067469130911,0.584832814482949
"160",-3.32569402918834,0.0877518799588057,1988.088,2,"WAH3",-3.15019026927073,-3.50119778910596,-3.03741095440526,-3.61397710397143,0.576566149566166
"161",-3.32312972875742,0.086512833814892,1988.424,2,"WAH3",-3.15010406112764,-3.49615539638721,-3.0389171768205,-3.60734228069435,0.568425103873852
"162",-3.32056537828214,0.0852937005069777,1988.76,2,"WAH3",-3.14997797726818,-3.49115277929609,-3.04035793140668,-3.6007728251576,0.560414893750924
"163",-3.31800097321822,0.0840953039164207,1989.096,2,"WAH3",-3.14981036538538,-3.48619158105107,-3.04173050699888,-3.59427143943757,0.552540932438699
"164",-3.31543650888002,0.0829184995830698,1989.432,2,"WAH3",-3.14959950971388,-3.48127350804616,-3.04303208828608,-3.58784092947395,0.544808841187874
"165",-3.31287198033274,0.0817641766176038,1989.768,2,"WAH3",-3.14934362709753,-3.47640033356794,-3.04425974942104,-3.58148421124443,0.537224461823387
"166",-3.31030738261622,0.0806332556060971,1990.104,2,"WAH3",-3.14904087140403,-3.47157389382842,-3.04541046112795,-3.5752043041045,0.529793842976543
"167",-3.30774271076907,0.0795266906080428,1990.44,2,"WAH3",-3.14868932955299,-3.46679609198516,-3.04648108416265,-3.5690043373755,0.522523253212855
"168",-3.3051779598278,0.0784454707821394,1990.776,2,"WAH3",-3.14828701826352,-3.46206890139207,-3.04746836397073,-3.56288755568486,0.515419191714134
"169",-3.30261312483115,0.0773906166991171,1991.112,2,"WAH3",-3.14783189143291,-3.45739435822938,-3.04836894280503,-3.55685730685726,0.508488364052233
"170",-3.30004820096387,0.0763631815002488,1991.448,2,"WAH3",-3.14732183796337,-3.45277456396436,-3.0491793560634,-3.55091704586434,0.501737689800942
"171",-3.29748318363696,0.0753642508018291,1991.784,2,"WAH3",-3.1467546820333,-3.44821168524062,-3.04989603268277,-3.54507033459115,0.49517430190838
"172",-3.29491806828596,0.0743949367076614,1992.12,2,"WAH3",-3.14612819487064,-3.44370794170128,-3.05051531460768,-3.53932082196423,0.488805507356549
"173",-3.29235285060318,0.0734563772115483,1992.456,2,"WAH3",-3.14544009618009,-3.43926560502628,-3.05103345898545,-3.53367224222091,0.482638783235463
