"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"149",-3.2248784871525,0.0914757992682969,1996,4,"WAH3","D",-3.04192688861591,-3.4078300856891,-2.93325976604534,-3.51649720825966,0.583237442214322
"150",-3.22846062663865,0.0907927131595513,1997,4,"WAH3","D",-3.04687520031955,-3.41004605295776,-2.93901953829373,-3.51790171498358,0.578882176689849
"151",-3.2397640658279,0.0902963975534931,1998,4,"WAH3","D",-3.05917127072092,-3.42035686093489,-2.95190519839235,-3.52762293326345,0.575717734871096
"152",-3.26047615460932,0.0904565650238779,1999,4,"WAH3","D",-3.07956302456157,-3.44138928465708,-2.97210668400605,-3.5488456252126,0.576738941206546
"153",-3.2922703322614,0.0908319860605833,2000,4,"WAH3","D",-3.11060636014024,-3.47393430438257,-3.00270404453845,-3.58183661998436,0.579132575445908
"154",-3.33556965880231,0.0907251106858915,2001,4,"WAH3","D",-3.15411943743053,-3.51701988017409,-3.04634408261546,-3.62479523498915,0.57845115237369
"155",-3.38847775973005,0.0902237395634401,2002,4,"WAH3","D",-3.20803028060317,-3.56892523885693,-3.10085052110022,-3.67610499835987,0.575254477259642
"156",-3.44629858903911,0.0901038675763202,2003,4,"WAH3","D",-3.26609085388647,-3.62650632419176,-3.15905349427532,-3.73354368380291,0.574490189527583
"157",-3.5018903991255,0.090692026644632,2004,4,"WAH3","D",-3.32050634583624,-3.68327445241476,-3.21277029264625,-3.79101050560475,0.578240212958494
"158",-3.54684117545304,0.0913376631401603,2005,4,"WAH3","D",-3.36416584917272,-3.72951650173337,-3.25566282307016,-3.83801952783593,0.582356704765771
"159",-3.57319637887596,0.0913308900999843,2006,4,"WAH3","D",-3.39053459867599,-3.75585815907593,-3.28203961849151,-3.86435313926042,0.582313520768913
"160",-3.57529522739723,0.0909177330467402,2007,4,"WAH3","D",-3.39345976130375,-3.75713069349071,-3.28545558402565,-3.8651348707688,0.579679286743144
"161",-3.55122966983876,0.0909337532890668,2008,4,"WAH3","D",-3.36936216326062,-3.73309717641689,-3.26133895500767,-3.84112038466985,0.579781429662178
"162",-3.50353768097622,0.0915284620109853,2009,4,"WAH3","D",-3.32048075695425,-3.68659460499819,-3.21175107457266,-3.79532428737977,0.583573212807106
"163",-3.43894384988984,0.0919112790882001,2010,4,"WAH3","D",-3.25512129171344,-3.62276640806624,-3.14593684828484,-3.73195085149484,0.586014003209995
"164",-3.36720186035582,0.0916504506981991,2011,4,"WAH3","D",-3.18390095895942,-3.55050276175222,-3.07502636218811,-3.65937735852352,0.584350996335413
"165",-3.29930641594564,0.0915965467979438,2012,4,"WAH3","D",-3.11611332234975,-3.48249950954153,-3.00730275980152,-3.59131007208977,0.584007312288247
"166",-3.24547398607159,0.0927726266806301,2013,4,"WAH3","D",-3.05992873271033,-3.43101923943285,-2.94972106603415,-3.54122690610903,0.59150584007488
"167",-3.21332038145593,0.0944894942402026,2014,4,"WAH3","D",-3.02434139297552,-3.40229936993633,-2.91209420263269,-3.51454656027916,0.602452357646471
"168",-3.20659903885316,0.0948511903042032,2015,4,"WAH3","D",-3.01689665824475,-3.39630141946156,-2.90421979720394,-3.50897828050237,0.604758483298436
"169",-3.22474104198907,0.0939199396470967,2016,4,"WAH3","D",-3.03690116269488,-3.41258092128327,-2.92533056506045,-3.5241515189177,0.598820953857254
"170",-3.2632988543328,0.0962525315132924,2017,4,"WAH3","D",-3.07079379130621,-3.45580391735938,-2.95645223076947,-3.57014547789612,0.613693247126644
"171",-3.31527669494671,0.108334416542084,2018,4,"WAH3","D",-3.09860786186254,-3.53194552803088,-2.96991383114452,-3.6606395587489,0.690725727604377
"172",-3.37325248301601,0.131464580797593,2019,4,"WAH3","D",-3.11032332142082,-3.6361816446112,-2.95415220480319,-3.79235276122883,0.838200556425639
"173",-3.5194532489303,0.102508014386114,1977,5,"WAH3","D",-3.31443722015807,-3.72446927770253,-3.19266456495459,-3.84624193290601,0.653577367951424
"174",-3.52437113749059,0.097111491420249,1978,5,"WAH3","D",-3.33014815465009,-3.71859412033109,-3.21478620727619,-3.83395606770499,0.619169860428799
"175",-3.52927371772177,0.092306454401999,1979,5,"WAH3","D",-3.34466080891777,-3.71388662652577,-3.23500692368484,-3.8235405117587,0.58853358807386
"176",-3.53413229164644,0.0881360194293668,1980,5,"WAH3","D",-3.3578602527877,-3.71040433050517,-3.25316056497058,-3.8151040183223,0.561943453351723
"177",-3.5389014788244,0.0845845088903342,1981,5,"WAH3","D",-3.36973246104373,-3.70807049660507,-3.26925172987025,-3.80855122777855,0.539299497908303
"178",-3.54352029044143,0.0816099781200166,1982,5,"WAH3","D",-3.3803003342014,-3.70674024668147,-3.28335314635187,-3.80368743453099,0.520334288179121
"179",-3.54791570066349,0.0791727720096622,1983,5,"WAH3","D",-3.38957015664416,-3.70626124468281,-3.29551820641204,-3.80031319491493,0.504794988502896
"180",-3.55200869900295,0.0772326046255399,1984,5,"WAH3","D",-3.39754348975187,-3.70647390825403,-3.30579632842156,-3.79822106958434,0.492424741162785
"181",-3.55572242691944,0.0757323160829247,1985,5,"WAH3","D",-3.40425779475359,-3.70718705908529,-3.31429287572403,-3.79715197811484,0.482859102390809
"182",-3.55899156599065,0.0745988822266292,1986,5,"WAH3","D",-3.40979380153739,-3.70818933044391,-3.32117532601281,-3.79680780596848,0.475632479955665
"183",-3.56177174232388,0.0737626237578032,1987,5,"WAH3","D",-3.41424649480827,-3.70929698983949,-3.32662143833288,-3.79692204631487,0.470300607981991
"184",-3.56404744626344,0.0731699838164139,1988,5,"WAH3","D",-3.41770747863061,-3.71038741389627,-3.33078643871115,-3.79730845381573,0.466522015104587
"185",-3.56583693623764,0.0727770054153346,1989,5,"WAH3","D",-3.42028292540697,-3.71139094706831,-3.33382871750668,-3.79784515496861,0.46401643746193
"186",-3.56719286436177,0.07253799822782,1990,5,"WAH3","D",-3.42211686790613,-3.71226886081742,-3.33594658453614,-3.79843914418741,0.462492559651275
"187",-3.56819793040353,0.0724075012725528,1991,5,"WAH3","D",-3.42338292785842,-3.71301293294863,-3.33736766613072,-3.79902819467633,0.461660528545609
"188",-3.56895566454232,0.0723518657922098,1992,5,"WAH3","D",-3.4242519329579,-3.71365939612674,-3.33830276245444,-3.7996085666302,0.461305804175764
"189",-3.56957731330465,0.0723528222414464,1993,5,"WAH3","D",-3.42487166882176,-3.71428295778754,-3.33892136212067,-3.80023326448864,0.461311902367972
"190",-3.57016657324091,0.0723978036698024,1994,5,"WAH3","D",-3.42537096590131,-3.71496218058052,-3.33936722427614,-3.80096592220568,0.461598697929545
"191",-3.57080440631349,0.0724707313991287,1995,5,"WAH3","D",-3.42586294351524,-3.71574586911175,-3.33977256863226,-3.80183624399473,0.462063675362472
"192",-3.57153625809344,0.0725553337850132,1996,5,"WAH3","D",-3.42642559052341,-3.71664692566347,-3.34023471367259,-3.80283780251429,0.462603088841701
"193",-3.57236365448276,0.072644516170399,1997,5,"WAH3","D",-3.42707462214196,-3.71765268682356,-3.34077780259065,-3.80394950637487,0.463171703784222
